timestamp,datetime,type,section,content
1780910319179,"2026-06-08 10:18:39.179","data","obd","RX - [OBD2] ↵   PID    : 0x11 Posicion acelerador ↵   VALUE  : 64.71 %"
1780910319179,"2026-06-08 10:18:39.179","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""type"":""heartbeat_ack""} ↵   DECODED: command='?'"
1780910319748,"2026-06-08 10:18:39.748","data","obd","RX - [OBD2] ↵   PID    : 0x04 Carga del motor ↵   VALUE  : 60.00 %"
1780910319748,"2026-06-08 10:18:39.748","data","obd","RX - [OBD2] ↵   PID    : 0x05 Temp. refrigerante ↵   VALUE  : 93.00 °C"
1780910319748,"2026-06-08 10:18:39.748","data","obd","RX - [OBD2] ↵   PID    : 0x0A Presion combustible ↵   VALUE  : 48.00 kPa"
1780910319749,"2026-06-08 10:18:39.749","data","obd","RX - [OBD2] ↵   PID    : 0x0C RPM motor ↵   VALUE  : 3856 rpm"
1780910319749,"2026-06-08 10:18:39.749","data","obd","RX - [OBD2] ↵   PID    : 0x0D Velocidad ↵   VALUE  : 33.00 km/h"
1780910319749,"2026-06-08 10:18:39.749","data","obd","RX - [OBD2] ↵   PID    : 0x0F Temp. aire admision ↵   VALUE  : 35.00 °C"
1780910319749,"2026-06-08 10:18:39.749","data","obd","RX - [OBD2] ↵   PID    : 0x11 Posicion acelerador ↵   VALUE  : 64.71 %"
1780910320335,"2026-06-08 10:18:40.335","data","obd","RX - [OBD2] ↵   PID    : 0x04 Carga del motor ↵   VALUE  : 60.00 %"
1780910320335,"2026-06-08 10:18:40.335","data","obd","RX - [OBD2] ↵   PID    : 0x05 Temp. refrigerante ↵   VALUE  : 92.00 °C"
1780910320335,"2026-06-08 10:18:40.335","data","obd","RX - [OBD2] ↵   PID    : 0x0A Presion combustible ↵   VALUE  : 48.00 kPa"
1780910320335,"2026-06-08 10:18:40.335","data","obd","RX - [OBD2] ↵   PID    : 0x0C RPM motor ↵   VALUE  : 3868 rpm"
1780910320336,"2026-06-08 10:18:40.336","data","obd","RX - [OBD2] ↵   PID    : 0x0D Velocidad ↵   VALUE  : 35.00 km/h"
1780910320336,"2026-06-08 10:18:40.336","data","obd","RX - [OBD2] ↵   PID    : 0x0F Temp. aire admision ↵   VALUE  : 35.00 °C"
1780910320336,"2026-06-08 10:18:40.336","data","obd","RX - [OBD2] ↵   PID    : 0x11 Posicion acelerador ↵   VALUE  : 64.71 %"
1780910320977,"2026-06-08 10:18:40.977","data","obd","RX - [OBD2] ↵   PID    : 0x04 Carga del motor ↵   VALUE  : 60.00 %"
1780910320977,"2026-06-08 10:18:40.977","data","obd","RX - [OBD2] ↵   PID    : 0x05 Temp. refrigerante ↵   VALUE  : 93.00 °C"
1780910320977,"2026-06-08 10:18:40.977","data","obd","RX - [OBD2] ↵   PID    : 0x0A Presion combustible ↵   VALUE  : 48.00 kPa"
1780910320977,"2026-06-08 10:18:40.977","data","obd","RX - [OBD2] ↵   PID    : 0x0C RPM motor ↵   VALUE  : 3886 rpm"
1780910320977,"2026-06-08 10:18:40.977","data","obd","RX - [OBD2] ↵   PID    : 0x0D Velocidad ↵   VALUE  : 35.00 km/h"
1780910320977,"2026-06-08 10:18:40.977","data","obd","RX - [OBD2] ↵   PID    : 0x0F Temp. aire admision ↵   VALUE  : 35.00 °C"
1780910320977,"2026-06-08 10:18:40.977","data","obd","RX - [OBD2] ↵   PID    : 0x11 Posicion acelerador ↵   VALUE  : 64.71 %"
1780910321606,"2026-06-08 10:18:41.606","data","obd","RX - [OBD2] ↵   PID    : 0x04 Carga del motor ↵   VALUE  : 49.80 %"
1780910321606,"2026-06-08 10:18:41.606","data","obd","RX - [OBD2] ↵   PID    : 0x05 Temp. refrigerante ↵   VALUE  : 95.00 °C"
1780910321606,"2026-06-08 10:18:41.606","data","obd","RX - [OBD2] ↵   PID    : 0x0A Presion combustible ↵   VALUE  : 45.00 kPa"
1780910321606,"2026-06-08 10:18:41.606","data","obd","RX - [OBD2] ↵   PID    : 0x0C RPM motor ↵   VALUE  : 3521 rpm"
1780910321607,"2026-06-08 10:18:41.607","data","obd","RX - [OBD2] ↵   PID    : 0x0D Velocidad ↵   VALUE  : 35.00 km/h"
1780910321607,"2026-06-08 10:18:41.607","data","obd","RX - [OBD2] ↵   PID    : 0x0F Temp. aire admision ↵   VALUE  : 34.00 °C"
1780910321607,"2026-06-08 10:18:41.607","data","obd","RX - [OBD2] ↵   PID    : 0x11 Posicion acelerador ↵   VALUE  : 49.80 %"
1780910321948,"2026-06-08 10:18:41.948","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": ""pong""} ↵   DECODED: status='ok' data='pong'"
1780910322133,"2026-06-08 10:18:42.133","data","obd","RX - [OBD2] ↵   PID    : 0x04 Carga del motor ↵   VALUE  : 42.75 %"
1780910322133,"2026-06-08 10:18:42.133","data","obd","RX - [OBD2] ↵   PID    : 0x05 Temp. refrigerante ↵   VALUE  : 96.00 °C"
1780910322133,"2026-06-08 10:18:42.133","data","obd","RX - [OBD2] ↵   PID    : 0x0A Presion combustible ↵   VALUE  : 39.00 kPa"
1780910322133,"2026-06-08 10:18:42.133","data","obd","RX - [OBD2] ↵   PID    : 0x0C RPM motor ↵   VALUE  : 2961 rpm"
1780910322133,"2026-06-08 10:18:42.133","data","obd","RX - [OBD2] ↵   PID    : 0x0D Velocidad ↵   VALUE  : 34.00 km/h"
1780910322133,"2026-06-08 10:18:42.133","data","obd","RX - [OBD2] ↵   PID    : 0x0F Temp. aire admision ↵   VALUE  : 35.00 °C"
1780910322133,"2026-06-08 10:18:42.133","data","obd","RX - [OBD2] ↵   PID    : 0x11 Posicion acelerador ↵   VALUE  : 34.90 %"
1780910322808,"2026-06-08 10:18:42.808","data","obd","RX - [OBD2] ↵   PID    : 0x04 Carga del motor ↵   VALUE  : 31.76 %"
1780910322808,"2026-06-08 10:18:42.808","data","obd","RX - [OBD2] ↵   PID    : 0x05 Temp. refrigerante ↵   VALUE  : 95.00 °C"
1780910322809,"2026-06-08 10:18:42.809","data","obd","RX - [OBD2] ↵   PID    : 0x0A Presion combustible ↵   VALUE  : 39.00 kPa"
1780910322809,"2026-06-08 10:18:42.809","data","obd","RX - [OBD2] ↵   PID    : 0x0C RPM motor ↵   VALUE  : 2555 rpm"
1780910322809,"2026-06-08 10:18:42.809","data","obd","RX - [OBD2] ↵   PID    : 0x0D Velocidad ↵   VALUE  : 31.00 km/h"
1780910322809,"2026-06-08 10:18:42.809","data","obd","RX - [OBD2] ↵   PID    : 0x0F Temp. aire admision ↵   VALUE  : 36.00 °C"
1780910322809,"2026-06-08 10:18:42.809","data","obd","RX - [OBD2] ↵   PID    : 0x11 Posicion acelerador ↵   VALUE  : 20.00 %"
1780910323319,"2026-06-08 10:18:43.319","data","obd","RX - [OBD2] ↵   PID    : 0x04 Carga del motor ↵   VALUE  : 21.96 %"
1780910323319,"2026-06-08 10:18:43.319","data","obd","RX - [OBD2] ↵   PID    : 0x05 Temp. refrigerante ↵   VALUE  : 93.00 °C"
1780910323319,"2026-06-08 10:18:43.319","data","obd","RX - [OBD2] ↵   PID    : 0x0A Presion combustible ↵   VALUE  : 36.00 kPa"
1780910323319,"2026-06-08 10:18:43.319","data","obd","RX - [OBD2] ↵   PID    : 0x0C RPM motor ↵   VALUE  : 1815 rpm"
1780910323319,"2026-06-08 10:18:43.319","data","obd","RX - [OBD2] ↵   PID    : 0x0D Velocidad ↵   VALUE  : 29.00 km/h"
1780910323319,"2026-06-08 10:18:43.319","data","obd","RX - [OBD2] ↵   PID    : 0x0F Temp. aire admision ↵   VALUE  : 36.00 °C"
1780910323320,"2026-06-08 10:18:43.320","data","obd","RX - [OBD2] ↵   PID    : 0x11 Posicion acelerador ↵   VALUE  : 4.71 %"
1780910323891,"2026-06-08 10:18:43.891","data","obd","RX - [OBD2] ↵   PID    : 0x04 Carga del motor ↵   VALUE  : 14.90 %"
1780910323891,"2026-06-08 10:18:43.891","data","obd","RX - [OBD2] ↵   PID    : 0x05 Temp. refrigerante ↵   VALUE  : 92.00 °C"
1780910323891,"2026-06-08 10:18:43.891","data","obd","RX - [OBD2] ↵   PID    : 0x0A Presion combustible ↵   VALUE  : 33.00 kPa"
1780910323891,"2026-06-08 10:18:43.891","data","obd","RX - [OBD2] ↵   PID    : 0x0C RPM motor ↵   VALUE  : 1193 rpm"
1780910323892,"2026-06-08 10:18:43.892","data","obd","RX - [OBD2] ↵   PID    : 0x0D Velocidad ↵   VALUE  : 26.00 km/h"
1780910323892,"2026-06-08 10:18:43.892","data","obd","RX - [OBD2] ↵   PID    : 0x0F Temp. aire admision ↵   VALUE  : 35.00 °C"
1780910323892,"2026-06-08 10:18:43.892","data","obd","RX - [OBD2] ↵   PID    : 0x11 Posicion acelerador ↵   VALUE  : 0.00 %"
1780910324488,"2026-06-08 10:18:44.488","data","obd","RX - [OBD2] ↵   PID    : 0x04 Carga del motor ↵   VALUE  : 14.90 %"
1780910324489,"2026-06-08 10:18:44.489","data","obd","RX - [OBD2] ↵   PID    : 0x05 Temp. refrigerante ↵   VALUE  : 91.00 °C"
1780910324489,"2026-06-08 10:18:44.489","data","obd","RX - [OBD2] ↵   PID    : 0x0A Presion combustible ↵   VALUE  : 33.00 kPa"
1780910324489,"2026-06-08 10:18:44.489","data","obd","RX - [OBD2] ↵   PID    : 0x0C RPM motor ↵   VALUE  : 951 rpm"
1780910324489,"2026-06-08 10:18:44.489","data","obd","RX - [OBD2] ↵   PID    : 0x0D Velocidad ↵   VALUE  : 23.00 km/h"
1780910324489,"2026-06-08 10:18:44.489","data","obd","RX - [OBD2] ↵   PID    : 0x0F Temp. aire admision ↵   VALUE  : 36.00 °C"
1780910324489,"2026-06-08 10:18:44.489","data","obd","RX - [OBD2] ↵   PID    : 0x11 Posicion acelerador ↵   VALUE  : 0.00 %"
1780910324489,"2026-06-08 10:18:44.489","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""type"":""heartbeat_ack""} ↵   DECODED: command='?'"
1780910325061,"2026-06-08 10:18:45.061","data","obd","RX - [OBD2] ↵   PID    : 0x04 Carga del motor ↵   VALUE  : 14.90 %"
1780910325062,"2026-06-08 10:18:45.062","data","obd","RX - [OBD2] ↵   PID    : 0x05 Temp. refrigerante ↵   VALUE  : 92.00 °C"
1780910325062,"2026-06-08 10:18:45.062","data","obd","RX - [OBD2] ↵   PID    : 0x0A Presion combustible ↵   VALUE  : 33.00 kPa"
1780910325062,"2026-06-08 10:18:45.062","data","obd","RX - [OBD2] ↵   PID    : 0x0C RPM motor ↵   VALUE  : 884 rpm"
1780910325062,"2026-06-08 10:18:45.062","data","obd","RX - [OBD2] ↵   PID    : 0x0D Velocidad ↵   VALUE  : 20.00 km/h"
1780910325062,"2026-06-08 10:18:45.062","data","obd","RX - [OBD2] ↵   PID    : 0x0F Temp. aire admision ↵   VALUE  : 37.00 °C"
1780910325062,"2026-06-08 10:18:45.062","data","obd","RX - [OBD2] ↵   PID    : 0x11 Posicion acelerador ↵   VALUE  : 0.00 %"
1780910325690,"2026-06-08 10:18:45.690","data","obd","RX - [OBD2] ↵   PID    : 0x04 Carga del motor ↵   VALUE  : 14.90 %"
1780910325690,"2026-06-08 10:18:45.690","data","obd","RX - [OBD2] ↵   PID    : 0x05 Temp. refrigerante ↵   VALUE  : 91.00 °C"
1780910325691,"2026-06-08 10:18:45.691","data","obd","RX - [OBD2] ↵   PID    : 0x0A Presion combustible ↵   VALUE  : 33.00 kPa"
1780910325691,"2026-06-08 10:18:45.691","data","obd","RX - [OBD2] ↵   PID    : 0x0C RPM motor ↵   VALUE  : 884 rpm"
1780910325691,"2026-06-08 10:18:45.691","data","obd","RX - [OBD2] ↵   PID    : 0x0D Velocidad ↵   VALUE  : 20.00 km/h"
1780910325691,"2026-06-08 10:18:45.691","data","obd","RX - [OBD2] ↵   PID    : 0x0F Temp. aire admision ↵   VALUE  : 36.00 °C"
1780910325691,"2026-06-08 10:18:45.691","data","obd","RX - [OBD2] ↵   PID    : 0x11 Posicion acelerador ↵   VALUE  : 0.00 %"
1780910326107,"2026-06-08 10:18:46.107","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""monitor_stop""} ↵   DECODED: command='monitor_stop'"
1780910326107,"2026-06-08 10:18:46.107","info","app","monitor_stop"
1780910326225,"2026-06-08 10:18:46.225","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": ""monitor stopped""} ↵   DECODED: status='ok' data='monitor stopped'"
1780910328683,"2026-06-08 10:18:48.683","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""dtcs""} ↵   DECODED: command='dtcs'"
1780910328835,"2026-06-08 10:18:48.835","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": [{""code"": ""P0300"", ""description"": ""Se detectan fallos de encendido aleatorios/m\u00faltiples cilindros""}]} ↵   DECODED: status='ok'"
1780910328862,"2026-06-08 10:18:48.862","info","app","DTCs: 1 encontrados"
1780910328920,"2026-06-08 10:18:48.920","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": ""pong""} ↵   DECODED: status='ok' data='pong'"
1780910330679,"2026-06-08 10:18:50.679","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""dtcs""} ↵   DECODED: command='dtcs'"
1780910330811,"2026-06-08 10:18:50.811","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": [{""code"": ""P0300"", ""description"": ""Se detectan fallos de encendido aleatorios/m\u00faltiples cilindros""}]} ↵   DECODED: status='ok'"
1780910330848,"2026-06-08 10:18:50.848","info","app","DTCs: 1 encontrados"
1780910331230,"2026-06-08 10:18:51.230","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""dtcs""} ↵   DECODED: command='dtcs'"
1780910331304,"2026-06-08 10:18:51.304","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": [{""code"": ""P0300"", ""description"": ""Se detectan fallos de encendido aleatorios/m\u00faltiples cilindros""}]} ↵   DECODED: status='ok'"
1780910331336,"2026-06-08 10:18:51.336","info","app","DTCs: 1 encontrados"
1780910333454,"2026-06-08 10:18:53.454","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""clear_dtcs""} ↵   DECODED: command='clear_dtcs'"
1780910333556,"2026-06-08 10:18:53.556","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": null} ↵   DECODED: status='ok'"
1780910333588,"2026-06-08 10:18:53.588","info","app","DTCs borrados"
1780910335942,"2026-06-08 10:18:55.942","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": ""pong""} ↵   DECODED: status='ok' data='pong'"
1780910337568,"2026-06-08 10:18:57.568","info","app","UDS leer todo — 11 DIDs"
1780910337568,"2026-06-08 10:18:57.568","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0xF190"
1780910337568,"2026-06-08 10:18:57.568","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0xF190""} ↵   DECODED: command='uds_read_did'"
1780910337697,"2026-06-08 10:18:57.697","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": {""did"": ""0xF190"", ""name"": ""VIN"", ""value"": ""ARDUINO0000000000"", ""unit"": """"}} ↵   DECODED: status='ok'"
1780910337733,"2026-06-08 10:18:57.733","uds_rx","uds","RX - [UDS] ↵   DID    : 0xF190 VIN ↵   VALUE  : ARDUINO0000000000"
1780910337733,"2026-06-08 10:18:57.733","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0xF18C"
1780910337733,"2026-06-08 10:18:57.733","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0xF18C""} ↵   DECODED: command='uds_read_did'"
1780910337877,"2026-06-08 10:18:57.877","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": {""did"": ""0xF18C"", ""name"": ""Numero serie ECU"", ""value"": ""ECU00001"", ""unit"": """"}} ↵   DECODED: status='ok'"
1780910337907,"2026-06-08 10:18:57.907","uds_rx","uds","RX - [UDS] ↵   DID    : 0xF18C Numero serie ECU ↵   VALUE  : ECU00001"
1780910337908,"2026-06-08 10:18:57.908","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0xF189"
1780910337908,"2026-06-08 10:18:57.908","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0xF189""} ↵   DECODED: command='uds_read_did'"
1780910337965,"2026-06-08 10:18:57.965","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": {""did"": ""0xF189"", ""name"": ""Version software"", ""value"": ""V1.0.0"", ""unit"": """"}} ↵   DECODED: status='ok'"
1780910337992,"2026-06-08 10:18:57.992","uds_rx","uds","RX - [UDS] ↵   DID    : 0xF189 Version software ↵   VALUE  : V1.0.0"
1780910337992,"2026-06-08 10:18:57.992","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0x2001"
1780910337992,"2026-06-08 10:18:57.992","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0x2001""} ↵   DECODED: command='uds_read_did'"
1780910338055,"2026-06-08 10:18:58.055","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""error"", ""message"": ""UDS NRC 0x22 for RDBI DID 0x2001""} ↵   DECODED: status='error'"
1780910338081,"2026-06-08 10:18:58.081","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0x2002"
1780910338082,"2026-06-08 10:18:58.082","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0x2002""} ↵   DECODED: command='uds_read_did'"
1780910338146,"2026-06-08 10:18:58.146","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""error"", ""message"": ""UDS NRC 0x22 for RDBI DID 0x2002""} ↵   DECODED: status='error'"
1780910338171,"2026-06-08 10:18:58.171","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0x2003"
1780910338171,"2026-06-08 10:18:58.171","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0x2003""} ↵   DECODED: command='uds_read_did'"
1780910338236,"2026-06-08 10:18:58.236","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""error"", ""message"": ""UDS NRC 0x22 for RDBI DID 0x2003""} ↵   DECODED: status='error'"
1780910338271,"2026-06-08 10:18:58.271","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0x2004"
1780910338271,"2026-06-08 10:18:58.271","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0x2004""} ↵   DECODED: command='uds_read_did'"
1780910338371,"2026-06-08 10:18:58.371","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""error"", ""message"": ""UDS NRC 0x22 for RDBI DID 0x2004""} ↵   DECODED: status='error'"
1780910338408,"2026-06-08 10:18:58.408","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0x2005"
1780910338408,"2026-06-08 10:18:58.408","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0x2005""} ↵   DECODED: command='uds_read_did'"
1780910338507,"2026-06-08 10:18:58.507","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""error"", ""message"": ""UDS NRC 0x22 for RDBI DID 0x2005""} ↵   DECODED: status='error'"
1780910338532,"2026-06-08 10:18:58.532","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0x2006"
1780910338532,"2026-06-08 10:18:58.532","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0x2006""} ↵   DECODED: command='uds_read_did'"
1780910338595,"2026-06-08 10:18:58.595","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""error"", ""message"": ""UDS NRC 0x22 for RDBI DID 0x2006""} ↵   DECODED: status='error'"
1780910338623,"2026-06-08 10:18:58.623","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0x2007"
1780910338623,"2026-06-08 10:18:58.623","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0x2007""} ↵   DECODED: command='uds_read_did'"
1780910338685,"2026-06-08 10:18:58.685","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""error"", ""message"": ""UDS NRC 0x22 for RDBI DID 0x2007""} ↵   DECODED: status='error'"
1780910338719,"2026-06-08 10:18:58.719","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0x2008"
1780910338720,"2026-06-08 10:18:58.720","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0x2008""} ↵   DECODED: command='uds_read_did'"
1780910338823,"2026-06-08 10:18:58.823","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""error"", ""message"": ""UDS NRC 0x22 for RDBI DID 0x2008""} ↵   DECODED: status='error'"
1780910340214,"2026-06-08 10:19:00.214","uds_tx","uds","TX - [UDS] ↵   CMD    : DiagnosticSessionControl ↵   DETAIL : defaultSession"
1780910340214,"2026-06-08 10:19:00.214","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_session"",""session_type"":1} ↵   DECODED: command='uds_session'"
1780910340309,"2026-06-08 10:19:00.309","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": {""session_type"": 1, ""p2_server_ms"": 25, ""p2_extended_ms"": 500}} ↵   DECODED: status='ok'"
1780910340347,"2026-06-08 10:19:00.347","uds_rx","uds","RX - [UDS] ↵   DID    : session DiagnosticSession ↵   VALUE  : default"
1780910341305,"2026-06-08 10:19:01.305","info","app","UDS leer todo — 3 DIDs"
1780910341305,"2026-06-08 10:19:01.305","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0xF190"
1780910341305,"2026-06-08 10:19:01.305","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0xF190""} ↵   DECODED: command='uds_read_did'"
1780910341434,"2026-06-08 10:19:01.434","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": {""did"": ""0xF190"", ""name"": ""VIN"", ""value"": ""ARDUINO0000000000"", ""unit"": """"}} ↵   DECODED: status='ok'"
1780910341486,"2026-06-08 10:19:01.486","uds_rx","uds","RX - [UDS] ↵   DID    : 0xF190 VIN ↵   VALUE  : ARDUINO0000000000"
1780910341486,"2026-06-08 10:19:01.486","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0xF18C"
1780910341486,"2026-06-08 10:19:01.486","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0xF18C""} ↵   DECODED: command='uds_read_did'"
1780910341566,"2026-06-08 10:19:01.566","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": {""did"": ""0xF18C"", ""name"": ""Numero serie ECU"", ""value"": ""ECU00001"", ""unit"": """"}} ↵   DECODED: status='ok'"
1780910341605,"2026-06-08 10:19:01.605","uds_rx","uds","RX - [UDS] ↵   DID    : 0xF18C Numero serie ECU ↵   VALUE  : ECU00001"
1780910341605,"2026-06-08 10:19:01.605","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0xF189"
1780910341606,"2026-06-08 10:19:01.606","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0xF189""} ↵   DECODED: command='uds_read_did'"
1780910341703,"2026-06-08 10:19:01.703","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": {""did"": ""0xF189"", ""name"": ""Version software"", ""value"": ""V1.0.0"", ""unit"": """"}} ↵   DECODED: status='ok'"
1780910341743,"2026-06-08 10:19:01.743","uds_rx","uds","RX - [UDS] ↵   DID    : 0xF189 Version software ↵   VALUE  : V1.0.0"
1780910342688,"2026-06-08 10:19:02.688","uds_tx","uds","TX - [UDS] ↵   CMD    : DiagnosticSessionControl ↵   DETAIL : extendedDiagnosticSession"
1780910342689,"2026-06-08 10:19:02.689","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_session"",""session_type"":3} ↵   DECODED: command='uds_session'"
1780910342780,"2026-06-08 10:19:02.780","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": {""session_type"": 3, ""p2_server_ms"": 25, ""p2_extended_ms"": 500}} ↵   DECODED: status='ok'"
1780910342828,"2026-06-08 10:19:02.828","uds_rx","uds","RX - [UDS] ↵   DID    : session DiagnosticSession ↵   VALUE  : extended P2=25ms"
1780910342961,"2026-06-08 10:19:02.961","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": ""pong""} ↵   DECODED: status='ok' data='pong'"
1780910344115,"2026-06-08 10:19:04.115","info","app","UDS leer todo — 11 DIDs"
1780910344115,"2026-06-08 10:19:04.115","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0xF190"
1780910344115,"2026-06-08 10:19:04.115","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0xF190""} ↵   DECODED: command='uds_read_did'"
1780910344268,"2026-06-08 10:19:04.268","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": {""did"": ""0xF190"", ""name"": ""VIN"", ""value"": ""ARDUINO0000000000"", ""unit"": """"}} ↵   DECODED: status='ok'"
1780910344318,"2026-06-08 10:19:04.318","uds_rx","uds","RX - [UDS] ↵   DID    : 0xF190 VIN ↵   VALUE  : ARDUINO0000000000"
1780910344318,"2026-06-08 10:19:04.318","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0xF18C"
1780910344319,"2026-06-08 10:19:04.319","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0xF18C""} ↵   DECODED: command='uds_read_did'"
1780910344450,"2026-06-08 10:19:04.450","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": {""did"": ""0xF18C"", ""name"": ""Numero serie ECU"", ""value"": ""ECU00001"", ""unit"": """"}} ↵   DECODED: status='ok'"
1780910344485,"2026-06-08 10:19:04.485","uds_rx","uds","RX - [UDS] ↵   DID    : 0xF18C Numero serie ECU ↵   VALUE  : ECU00001"
1780910344485,"2026-06-08 10:19:04.485","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0xF189"
1780910344485,"2026-06-08 10:19:04.485","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0xF189""} ↵   DECODED: command='uds_read_did'"
